timestamp,txn_id,bank,method,status,latency_ms,amount
2026-02-01T10:39:11.325233,txn_1769922551325_5385,ICICI Bank,Net Banking,Success,144,100
2026-02-01T10:39:16.399328,txn_1769922556399_4626,AXIS Bank,Net Banking,Success,171,1000
2026-02-01T10:39:16.402245,txn_1769922556402_6074,AXIS Bank,Net Banking,Success,153,2500,,0
2026-02-01T10:39:16.402327,txn_1769922556402_4465,ICICI Bank,UPI,Success,162,500,,2
500,,2
2026-02-01T10:39:16.405558,txn_1769922556405_7046,ICICI Bank,Net Banking,Success,156,500,,2
2026-02-01T10:39:16.406780,txn_1769922556406_9557,AXIS Bank,UPI,Success,170,250,,2
2026-02-01T10:39:16.885711,txn_1769922556885_3559,AXIS Bank,Card,Success,166,5000
2026-02-01T10:39:16.890869,txn_1769922556890_4476,AXIS Bank,Card,Success,171,100
2026-02-01T10:39:16.896302,txn_1769922556896_1113,ICICI Bank,Net Banking,Success,162,2500,,0
2026-02-01T10:39:16.897908,txn_1769922556897_5550,ICICI Bank,Card,Success,114,5000
2026-02-01T10:39:16.900602,txn_1769922556900_4316,AXIS Bank,UPI,Success,139,500
2026-02-01T10:39:16.903931,txn_1769922556903_3305,ICICI Bank,UPI,Success,158,2500,,1
2026-02-01T10:39:16.905331,txn_1769922556905_3183,ICICI Bank,Card,Success,150,500,,0
2026-02-01T10:39:16.905746,txn_1769922556905_8326,AXIS Bank,Net Banking,Success,161,5000,,2
2026-02-01T10:39:16.907963,txn_1769922556907_3663,AXIS Bank,Net Banking,Success,123,250,,0
2026-02-01T10:39:16.909613,txn_1769922556909_3052,AXIS Bank,Net Banking,Success,156,1500,,2
2026-02-01T10:39:17.266762,txn_1769922557266_7348,ICICI Bank,Net Banking,Success,125,1500,,2
2026-02-01T10:39:17.539834,txn_1769922557539_8395,ICICI Bank,Card,Success,118,250,,0
2026-02-01T10:39:17.536471,txn_1769922557536_2004,ICICI Bank,Card,Success,149,250,,1
2026-02-01T10:39:17.536966,txn_1769922557536_2331,AXIS Bank,Card,Success,152,100,,0
2026-02-01T10:39:17.535041,txn_1769922557535_8573,AXIS Bank,UPI,Success,163,1500,,0
2026-02-01T10:39:17.538254,txn_1769922557538_1959,ICICI Bank,Net Banking,Success,127,500
2026-02-01T10:39:17.541252,txn_1769922557541_1802,ICICI Bank,Card,Success,153,250,,0
2026-02-01T10:39:17.538916,txn_1769922557538_1835,ICICI Bank,Card,Success,114,1000
2026-02-01T10:39:17.535202,txn_1769922557535_6722,ICICI Bank,UPI,Success,161,5000,,0
2026-02-01T10:39:17.543111,txn_1769922557543_1318,IDFC Bank,Net Banking,Success,183,500,,0
2026-02-01T10:39:18.047063,txn_1769922558047_1735,ICICI Bank,Card,Success,112,250,,1
2026-02-01T10:39:18.048540,txn_1769922558048_6571,ICICI Bank,UPI,Success,151,250,,2
2026-02-01T10:39:18.047749,txn_1769922558047_9798,HDFC Bank,Card,Success,605,1500,,2
2026-02-01T10:39:18.051968,txn_1769922558051_3489,ICICI Bank,Net Banking,Success,135,5000
2026-02-01T10:39:18.052333,txn_1769922558052_6089,HDFC Bank,Card,Fail,616,500,TIMEOUT,3
2026-02-01T10:39:18.054996,txn_1769922558055_5549,AXIS Bank,Net Banking,Success,118,5000,,2
2026-02-01T10:39:18.056388,txn_1769922558056_3877,ICICI Bank,Net Banking,Success,139,2500
2026-02-01T10:39:18.057696,txn_1769922558057_1710,ICICI Bank,Net Banking,Success,158,1000,,0
2026-02-01T10:39:18.549455,txn_1769922558549_3934,ICICI Bank,UPI,Success,130,1500,,0
2026-02-01T10:39:18.550040,txn_1769922558550_5832,ICICI Bank,Card,Success,156,1000,,0
2026-02-01T10:39:18.550647,txn_1769922558550_8495,AXIS Bank,Card,Success,153,1000,,2
2026-02-01T10:39:18.553371,txn_1769922558553_3158,AXIS Bank,Card,Success,171,100
2026-02-01T10:39:18.554960,txn_1769922558554_1085,HDFC Bank,UPI,Success,618,1500,,3
2026-02-01T10:39:18.555990,txn_1769922558555_6693,AXIS Bank,UPI,Success,148,250,,0
2026-02-01T10:39:18.557523,txn_1769922558557_1493,AXIS Bank,UPI,Success,147,1500
2026-02-01T10:39:18.559023,txn_1769922558559_2323,ICICI Bank,Net Banking,Success,162,500,,1
2026-02-01T10:39:18.887077,txn_1769922558887_4629,AXIS Bank,Card,Success,152,250
2026-02-01T10:39:18.892157,txn_1769922558892_2944,AXIS Bank,UPI,Success,143,250
2026-02-01T10:39:19.051978,txn_1769922559051_5199,AXIS Bank,UPI,Success,125,1000,,0
2026-02-01T10:39:19.052565,txn_1769922559052_3718,AXIS Bank,Net Banking,Success,137,250,,0
2026-02-01T10:39:19.053230,txn_1769922559053_8984,ICICI Bank,UPI,Success,128,500,,0
2026-02-01T10:39:19.055600,txn_1769922559055_6661,IDFC Bank,Net Banking,Success,170,1500
2026-02-01T10:39:19.056561,txn_1769922559056_1644,ICICI Bank,Net Banking,Success,156,2500,,2
2026-02-01T10:39:19.057921,txn_1769922559057_6335,AXIS Bank,Net Banking,Success,119,2500,,0
2026-02-01T10:39:19.058898,txn_1769922559058_8280,ICICI Bank,Net Banking,Success,131,500
2026-02-01T10:39:19.060916,txn_1769922559060_9111,AXIS Bank,Card,Success,119,2500,,1
2026-02-01T10:39:19.268405,txn_1769922559268_1764,AXIS Bank,UPI,Success,153,1500,,0
2026-02-01T10:39:19.546112,txn_1769922559546_6055,AXIS Bank,Net Banking,Success,125,1000,,0
2026-02-01T10:39:19.553637,txn_1769922559553_2097,ICICI Bank,Net Banking,Success,130,2500,,0
2026-02-01T10:39:19.554872,txn_1769922559554_3042,AXIS Bank,Net Banking,Success,162,5000,,0
2026-02-01T10:39:19.556251,txn_1769922559556_8306,ICICI Bank,Card,Success,131,5000,,0
2026-02-01T10:39:19.557283,txn_1769922559557_4669,ICICI Bank,Net Banking,Success,119,5000
2026-02-01T10:39:19.558374,txn_1769922559558_4678,AXIS Bank,Net Banking,Success,152,500,,0
2026-02-01T10:39:19.560291,txn_1769922559560_8243,ICICI Bank,Net Banking,Success,132,250,,0
2026-02-01T10:39:19.561430,txn_1769922559561_1101,AXIS Bank,UPI,Success,136,100
2026-02-01T10:39:19.562393,txn_1769922559562_8176,AXIS Bank,UPI,Success,149,500,,0
2026-02-01T10:39:20.055428,txn_1769922560055_6800,ICICI Bank,Card,Success,136,500,,0
2026-02-01T10:39:20.056688,txn_1769922560056_7100,ICICI Bank,Net Banking,Success,140,2500,,1
2026-02-01T10:39:20.057530,txn_1769922560057_7785,AXIS Bank,Card,Success,167,100,,1
2026-02-01T10:39:20.058883,txn_1769922560058_8984,ICICI Bank,Card,Fail,144,250
2026-02-01T10:39:20.059844,txn_1769922560059_7519,ICICI Bank,UPI,Success,123,1500,,2
2026-02-01T10:39:20.061579,txn_1769922560061_8601,AXIS Bank,Card,Success,172,1500,,0
2026-02-01T10:39:20.062573,txn_1769922560062_8486,SBI Bank,Net Banking,Success,121,500
2026-02-01T10:39:20.063832,txn_1769922560063_3942,ICICI Bank,Card,Success,131,100,,0
2026-02-01T10:39:20.557264,txn_1769922560557_7346,ICICI Bank,Net Banking,Success,120,100,,1
2026-02-01T10:39:20.558404,txn_1769922560558_8360,ICICI Bank,UPI,Success,162,500,,0
2026-02-01T10:39:20.559002,txn_1769922560559_7533,ICICI Bank,UPI,Success,144,5000,,0
2026-02-01T10:39:20.560805,txn_1769922560560_7822,AXIS Bank,UPI,Success,147,2500
2026-02-01T10:39:20.562195,txn_1769922560562_7800,AXIS Bank,Net Banking,Success,143,100,,0
2026-02-01T10:39:20.564910,txn_1769922560564_7206,AXIS Bank,Net Banking,Success,133,100
2026-02-01T10:39:20.565375,txn_1769922560565_6395,ICICI Bank,UPI,Success,163,250,,0
2026-02-01T10:39:20.566435,txn_1769922560566_3193,AXIS Bank,Net Banking,Success,150,1500,,0
2026-02-01T10:39:20.888967,txn_1769922560888_1526,AXIS Bank,Net Banking,Success,157,5000
2026-02-01T10:39:20.893428,txn_1769922560893_4774,AXIS Bank,Net Banking,Success,172,1000
2026-02-01T10:39:21.058610,txn_1769922561058_7880,ICICI Bank,Net Banking,Success,121,500,,0
2026-02-01T10:39:21.060232,txn_1769922561060_6069,AXIS Bank,Card,Success,129,2500,,1
2026-02-01T10:39:21.062404,txn_1769922561062_8777,AXIS Bank,Card,Success,148,100,,0
2026-02-01T10:39:21.064262,txn_1769922561064_9465,ICICI Bank,UPI,Success,146,1500
2026-02-01T10:39:21.064764,txn_1769922561064_3772,ICICI Bank,Card,Success,167,1000,,0
2026-02-01T10:39:21.067260,txn_1769922561067_8907,ICICI Bank,UPI,Success,138,2500
2026-02-01T10:39:21.067575,txn_1769922561067_9669,AXIS Bank,UPI,Success,158,500,,0
2026-02-01T10:39:21.068699,txn_1769922561068_4410,IDFC Bank,Card,Fail,213,5000,AUTH_FAILURE,0
2026-02-01T10:39:21.269902,txn_1769922561269_7641,ICICI Bank,UPI,Success,134,100,,2
2026-02-01T10:39:21.547787,txn_1769922561547_7563,AXIS Bank,Card,Success,117,100,,0
2026-02-01T10:39:21.560104,txn_1769922561560_8794,HDFC Bank,Card,Fail,602,5000,TIMEOUT,3
2026-02-01T10:39:21.561557,txn_1769922561561_5697,ICICI Bank,UPI,Success,166,2500,,0
2026-02-01T10:39:21.564081,txn_1769922561564_6473,SBI Bank,Card,Success,143,1500,,1
2026-02-01T10:39:21.565981,txn_1769922561565_7973,SBI Bank,Card,Success,167,1000
2026-02-01T10:39:21.566497,txn_1769922561566_4153,IDFC Bank,UPI,Success,136,2500,,0
2026-02-01T10:39:21.569103,txn_1769922561569_6916,ICICI Bank,Net Banking,Success,158,1500
2026-02-01T10:39:21.570441,txn_1769922561570_3666,ICICI Bank,Card,Success,133,250,,1
2026-02-01T10:39:21.571009,txn_1769922561571_7270,ICICI Bank,UPI,Success,140,250,,0
2026-02-01T10:39:22.140150,txn_1769922562140_2328,ICICI Bank,Net Banking,Success,137,5000,,0
2026-02-01T10:39:22.143307,txn_1769922562143_9189,AXIS Bank,Net Banking,Success,131,1500,,0
2026-02-01T10:39:22.244384,txn_1769922562244_8877,ICICI Bank,Card,Success,162,1500,,1
2026-02-01T10:39:22.246418,txn_1769922562246_9149,AXIS Bank,Card,Fail,166,500
2026-02-01T10:39:22.243929,txn_1769922562243_8826,IDFC Bank,Card,Success,200,250,,0
2026-02-01T10:39:22.250034,txn_1769922562250_6996,AXIS Bank,Net Banking,Success,134,250
2026-02-01T10:39:22.245192,txn_1769922562245_1344,ICICI Bank,Net Banking,Success,140,5000,,2
2026-02-01T10:39:22.257735,txn_1769922562257_1261,ICICI Bank,Card,Success,144,5000,,0
2026-02-01T10:39:22.645081,txn_1769922562645_4103,ICICI Bank,Card,Success,151,100,,1
2026-02-01T10:39:22.751605,txn_1769922562751_5498,ICICI Bank,UPI,Success,129,2500,,2
2026-02-01T10:39:22.752110,txn_1769922562752_7873,AXIS Bank,Card,Success,171,100,,1
2026-02-01T10:39:22.757498,txn_1769922562757_9698,ICICI Bank,Net Banking,Success,114,1500
2026-02-01T10:39:22.758937,txn_1769922562758_7230,AXIS Bank,Net Banking,Success,164,250
2026-02-01T10:39:22.759301,txn_1769922562759_9673,ICICI Bank,UPI,Success,162,1000,,1
2026-02-01T10:39:22.760444,txn_1769922562760_1185,IDFC Bank,Card,Success,169,100,,1
2026-02-01T10:39:22.763855,txn_1769922562763_1171,AXIS Bank,Card,Success,155,2500,,0
2026-02-01T10:39:22.890482,txn_1769922562890_7265,ICICI Bank,UPI,Success,146,1000
2026-02-01T10:39:22.895429,txn_1769922562895_1747,AXIS Bank,Card,Success,170,1500
2026-02-01T10:39:23.146789,txn_1769922563146_6676,ICICI Bank,Net Banking,Success,140,250,,2
2026-02-01T10:39:23.254028,txn_1769922563254_5324,AXIS Bank,UPI,Success,140,250,,0
2026-02-01T10:39:23.255774,txn_1769922563255_4307,AXIS Bank,Card,Success,169,250,,0
2026-02-01T10:39:23.258992,txn_1769922563258_3859,ICICI Bank,UPI,Success,124,500
2026-02-01T10:39:23.260493,txn_1769922563260_5186,ICICI Bank,Net Banking,Success,121,500
2026-02-01T10:39:23.263002,txn_1769922563263_3220,ICICI Bank,UPI,Success,125,1500,,0
2026-02-01T10:39:23.264130,txn_1769922563264_3544,ICICI Bank,Card,Fail,95,250,AUTH_FAILURE,2
2026-02-01T10:39:23.265310,txn_1769922563265_9830,ICICI Bank,UPI,Success,117,250,,0
2026-02-01T10:39:23.271324,txn_1769922563271_1498,ICICI Bank,UPI,Success,159,250,,0
2026-02-01T10:39:23.549266,txn_1769922563549_1516,ICICI Bank,Card,Success,134,100,,0
2026-02-01T10:39:23.648308,txn_1769922563648_6472,AXIS Bank,UPI,Success,123,100,,0
2026-02-01T10:39:23.755765,txn_1769922563755_6004,ICICI Bank,UPI,Success,149,500,,0
2026-02-01T10:39:23.757794,txn_1769922563757_9466,ICICI Bank,Net Banking,Fail,152,5000,AUTH_FAILURE,0
2026-02-01T10:39:23.759939,txn_1769922563759_8012,AXIS Bank,Card,Success,149,2500
2026-02-01T10:39:23.762485,txn_1769922563762_5899,ICICI Bank,UPI,Success,166,2500
2026-02-01T10:39:23.766042,txn_1769922563766_3639,ICICI Bank,Net Banking,Success,134,1500,,0
2026-02-01T10:39:23.763988,txn_1769922563763_7849,ICICI Bank,Card,Success,150,2500,,2
2026-02-01T10:39:23.767235,txn_1769922563767_4122,ICICI Bank,UPI,Success,152,100,,0
2026-02-01T10:39:24.149829,txn_1769922564149_1589,ICICI Bank,Net Banking,Success,139,1000,,1
2026-02-01T10:39:24.257370,txn_1769922564257_6191,AXIS Bank,UPI,Success,119,5000,,1
2026-02-01T10:39:24.259035,txn_1769922564259_5962,HDFC Bank,Net Banking,Fail,630,5000,TIMEOUT,3
2026-02-01T10:39:24.260887,txn_1769922564260_8156,AXIS Bank,UPI,Success,170,1000
2026-02-01T10:39:24.266755,txn_1769922564266_3358,AXIS Bank,UPI,Success,157,500
2026-02-01T10:39:24.269429,txn_1769922564269_9263,ICICI Bank,Net Banking,Success,127,1500,,1
2026-02-01T10:39:24.270104,txn_1769922564270_1228,ICICI Bank,Net Banking,Success,160,2500,,0
2026-02-01T10:39:24.270571,txn_1769922564270_3907,ICICI Bank,Net Banking,Fail,111,1000,GATEWAY_ERROR,2
2026-02-01T10:39:24.677017,txn_1769922564677_4401,AXIS Bank,Net Banking,Success,131,1500,,0
2026-02-01T10:39:24.766557,txn_1769922564766_5471,ICICI Bank,Card,Success,166,500,,0
2026-02-01T10:39:24.767868,txn_1769922564767_1827,IDFC Bank,Card,Success,202,100,,0
2026-02-01T10:39:24.766998,txn_1769922564767_2441,ICICI Bank,UPI,Success,156,1000
2026-02-01T10:39:24.771334,txn_1769922564771_9005,AXIS Bank,Net Banking,Success,165,500
2026-02-01T10:39:24.774744,txn_1769922564774_9704,ICICI Bank,Net Banking,Success,120,1500,,1
2026-02-01T10:39:24.775794,txn_1769922564775_2084,AXIS Bank,Net Banking,Success,133,500,,0
2026-02-01T10:39:24.776952,txn_1769922564776_4105,ICICI Bank,Card,Success,121,5000,,0
2026-02-01T10:39:24.891882,txn_1769922564891_3590,IDFC Bank,Card,Success,136,250
2026-02-01T10:39:24.897106,txn_1769922564897_4539,ICICI Bank,Net Banking,Success,122,1000
2026-02-01T10:39:25.208678,txn_1769922565208_5814,AXIS Bank,Net Banking,Success,135,5000,,2
2026-02-01T10:39:25.269595,txn_1769922565269_8759,AXIS Bank,Card,Success,150,2500,,0
2026-02-01T10:39:25.272977,txn_1769922565272_9645,AXIS Bank,UPI,Success,161,1000,,1
2026-02-01T10:39:25.274329,txn_1769922565274_9951,ICICI Bank,UPI,Success,161,5000,,2
2026-02-01T10:39:25.275580,txn_1769922565275_1192,AXIS Bank,UPI,Success,118,1000
2026-02-01T10:39:25.276796,txn_1769922565276_3073,ICICI Bank,Net Banking,Success,146,500
2026-02-01T10:39:25.278771,txn_1769922565278_8517,AXIS Bank,UPI,Success,133,2500,,1
2026-02-01T10:39:25.279084,txn_1769922565279_9793,ICICI Bank,UPI,Success,155,250,,0
2026-02-01T10:39:25.280623,txn_1769922565280_3349,AXIS Bank,UPI,Success,135,250,,0
2026-02-01T10:39:25.550826,txn_1769922565550_5809,AXIS Bank,Net Banking,Success,116,500,,0
2026-02-01T10:39:25.710331,txn_1769922565710_5893,AXIS Bank,UPI,Success,148,1000,,0
2026-02-01T10:39:25.771344,txn_1769922565771_1210,SBI Bank,UPI,Success,127,5000,,1
2026-02-01T10:39:25.775715,txn_1769922565775_1719,AXIS Bank,Net Banking,Success,155,500,,0
2026-02-01T10:39:25.777402,txn_1769922565777_9158,ICICI Bank,UPI,Success,153,500
2026-02-01T10:39:25.778723,txn_1769922565778_3491,ICICI Bank,UPI,Success,150,250
2026-02-01T10:39:25.780527,txn_1769922565780_6588,ICICI Bank,UPI,Success,156,1000,,0
2026-02-01T10:39:25.780913,txn_1769922565780_4766,ICICI Bank,Net Banking,Success,158,1000,,0
2026-02-01T10:39:25.782148,txn_1769922565782_4917,HDFC Bank,Card,Success,565,1500,,2
2026-02-01T10:39:26.211685,txn_1769922566211_1150,ICICI Bank,Card,Success,160,1000,,0
2026-02-01T10:39:26.272999,txn_1769922566273_2054,AXIS Bank,Net Banking,Success,156,5000,,0
2026-02-01T10:39:26.277926,txn_1769922566277_2975,ICICI Bank,Card,Success,114,2500,,0
2026-02-01T10:39:26.278549,txn_1769922566278_4228,AXIS Bank,Net Banking,Success,164,1000
2026-02-01T10:39:26.280948,txn_1769922566280_7473,SBI Bank,UPI,Success,147,250
2026-02-01T10:39:26.282316,txn_1769922566282_3488,AXIS Bank,Card,Fail,99,2500,AUTH_FAILURE,0
2026-02-01T10:39:26.282825,txn_1769922566282_7243,ICICI Bank,Net Banking,Success,150,500,,2
2026-02-01T10:39:26.285899,txn_1769922566285_7138,AXIS Bank,Net Banking,Success,156,1000,,2
2026-02-01T10:39:26.713032,txn_1769922566713_9602,ICICI Bank,Card,Success,129,100,,0
2026-02-01T10:39:26.969044,txn_1769922566969_6978,SBI Bank,Net Banking,Success,150,1500
2026-02-01T10:39:26.967916,txn_1769922566967_8166,ICICI Bank,Net Banking,Success,133,500,,0
2026-02-01T10:39:26.970017,txn_1769922566970_7006,ICICI Bank,Card,Success,167,1500,,1
2026-02-01T10:39:26.971043,txn_1769922566971_7179,ICICI Bank,UPI,Fail,161,5000,GATEWAY_ERROR,0
2026-02-01T10:39:26.970660,txn_1769922566970_6968,ICICI Bank,Card,Success,126,250,,0
2026-02-01T10:39:26.974589,txn_1769922566974_5470,ICICI Bank,Card,Success,132,5000
2026-02-01T10:39:26.975305,txn_1769922566975_6984,ICICI Bank,Card,Success,154,2500,,0
2026-02-01T10:39:26.978300,txn_1769922566978_3825,AXIS Bank,UPI,Success,166,1500
2026-02-01T10:39:26.980647,txn_1769922566980_1070,ICICI Bank,Card,Success,156,100
2026-02-01T10:39:27.214975,txn_1769922567214_5801,ICICI Bank,Card,Success,117,500,,0
